Type,PageID,PageURL,PageName,StudyGroup,MessageParentID,MessageID,EntryDate,UserName,Comment,ImageURL
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205317 MI AAPS Cohort 9,0,1268,2019-05-08 12:37:53pm EDT,EdLinton,I think it reminds me how one conversion can be really rich and tell you a lot about students knowledge and abilities.  I liked the progression of the steps from the general to the student level.  It help refocus each time how all the processes work together.  The most illuminating for me was the student&#039;s turn.  I appreciate her patience in letting him speak and then I liked taking the time to examine what he was saying and assess his understanding.  ,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205317 MI AAPS Cohort 9,0,1269,2019-05-08 12:38:01pm EDT,AnHood,"I can see how focusing on productive talk and evidence of scientific practices would help drive and fine-tune classroom discussion\, but I would be concerned with the time consuming nature of  &quot;focusing on one student\,&quot; when I have 133 students.<br /><br /><br /><br />Focusing on one student&#039;s turn was most illuminating for me\, because it made me aware of how differently a student&#039;s discussion can be interpreted. My colleagues made points about how Mathais was probably just confusing the wording (eg &quot;volume&quot; instead of &quot;water level&quot;) but overall\, seemed to have the right idea when it came to the important concepts. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205317 MI AAPS Cohort 9,0,1270,2019-05-08 12:38:22pm EDT,DaMattie,"How did the three different steps help you see more\, in different ways?<br /><br /><br /><br />It allowed me to really take a look at 3 different aspects of the same discussion.  Sometimes we don&#039;t think of all the little things going on in one discussion\, when it is important to reflect on all aspects of our practice <br /><br /><br /><br />Which step was the most illuminating for you?  Why?<br /><br />Focusing in on one student&#039;s turn.  Sometimes in the heat of the discussion\, if it doesn&#039;t sound right\, we have a tendency to focus on that. <br /><br /><br /><br />",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205317 MI AAPS Cohort 9,0,1271,2019-05-08 12:38:24pm EDT,MoDalmia,"Focusing on productive talk in general<br /><br />This helped me to recognize the characteristics of a productive talk and how students are engaged in productive and focused discussions about a particular topic. <br /><br /><br /><br />Focusing on evidence of scientific practices<br /><br />This allowed me to see the connections to the standards and scientific practices and how they can easily be incorporated into a short discussion. <br /><br /><br /><br />Focusing in on one student&#039;s turn<br /><br />This was helpful in that looking closely at what a student says (whether or not it was disjointed) clarified that he understood the concept but that he would need more direction. Many times with young kids\, they have a difficult time communicating.<br /><br /><br /><br />Which step was the most illuminating for you?  Why?<br /><br />I think the 3rd step was the most illuminating for me\, because it goes back to listening to understand a student and identifying the strengths of their arguments.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205317 MI AAPS Cohort 9,0,1272,2019-05-08 12:38:32pm EDT,ShBrock,"Focusing in on the student&#039;s turn was most illuminating for me.  I think that he is thinking out loud and that it shows he is truly grasping the concepts.  He saw that the water lines were the same\, and if it had depended on weight\, the copper should have been higher.  <br /><br /><br /><br />I think teaching students this practice levels the playing field.  My current student may be more expressive\, but this classroom of students are much better than they are at problem solving\, analyzing\, and evaluating.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205317 MI AAPS Cohort 9,0,1273,2019-05-08 12:38:54pm EDT,JamMartin,I feel like productive talk helped me the most because I will be able to better use this and improve it automatically in my own classroom. I know there are things I need to get better at and having this as a resource in my room (displaying it by hanging it up) will help me remember to use it more often.  <br /><br />The scientific practices will help me to talk about the science to listen to what they actually are saying about what they learn.<br /><br />,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205317 MI AAPS Cohort 9,0,1274,2019-05-08 12:38:57pm EDT,MiMadden,Product talk lens:  Hearing all the questions teachr asked to keep the discussion productively moving.<br /><br />Scientific evidence:  Importance of informing the teacher what science students were picking up on and on the ways students respond to each other&#039;s ideas.<br /><br />One student&#039;s turn:  The teacher didn&#039;t interrupt Matheis to dig into or support  his thinking as he was struggling to express his thinking.<br /><br /><br /><br />Most illuminating:  Listen to the teacher masterfully pose questions to keep the productive discussion going.,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205317 MI AAPS Cohort 9,0,1275,2019-05-08 12:40:16pm EDT,KaTalmadge,As a teacher I felt that it was really beneficial to see it with 3 different lenses. I could really see how the article we read and the things we are doing as &quot;students&quot; works in a classroom.  Focusing in on one particular students showed how what the students are saying are so important even if it is just 40 seconds of a longer conversation. ,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205317 MI AAPS Cohort 9,0,1276,2019-05-08 12:40:37pm EDT,JeMaj,This has been a great exercise in helping me fully understand productive talk.  It.  Focusing in on one student talking was helpful because we often have students that struggle to get their idea out in a way that everyone understands.  It&#039;s important to understand they student&#039;s thinking by asking to restate or coming back to them for clarifications without moving on and simply making assumptions.,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205319 MI Macomb Cohort 32,0,2031,2019-05-21 09:06:40am EDT,KeGianotti,"We found out it was because of the volume. We found out that the volume in the water level were the same\, but the weight of the cubes were different. There&#039;s more weight in the copper cube than the aluminum cube\, so it should just depend on the volume of the cubes. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205319 MI Macomb Cohort 32,0,2032,2019-05-21 09:09:58am EDT,JeBurks,"Table 4: Our thoughts of Mathais summary:  My group found out that the volume of the water level was the same\, but the weight was different between the aluminum and copper cube.  The copper cube had more weight so it has more volume.  It really depended on the weight. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1700,2019-05-15 13:03:11pm EDT,RaBabich,"Yes\, Mathias knows what he is saying. He understands that volume displaces water\, not weight. He  goes on to say that if it WERE weight that displaces water\, then greater weight would also have greater volume to match what he observed in the investigation.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1701,2019-05-15 13:06:55pm EDT,JeThorpe,"I think whenever you see something multiple times\, you see more.  I don&#039;t agree that Mattius had a good understanding\, however.  And that may be due to the fact that I cannot really understand what he is saying.  I would need to see his model to access if he truly understood.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1702,2019-05-15 13:07:37pm EDT,LePulliam,"Looking through the different lenses helped me to see more out of the conversation each time. It allowed me to not only learn talk moves but to focus on content S well. For me\, focusing on productive talk was the most helpful as I liked to see it in action and how the teacher helped to keep the conversation moving without repeating what was said so that students were forced to be engaged.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1703,2019-05-15 13:07:39pm EDT,SuDandalides,Analyzing one studen&#039;s talk was most helpful. Getting rid of the &quot;filler&quot; in his sentences made it easier to get to his message.,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1705,2019-05-15 13:09:27pm EDT,DaHay,"I think Mathias was thinking aloud and drafting what his ideas are. However\, I disagree that he gave a solid explanation. It seemed he waffled on his theory. He stated the volume was the same then said at the end said one would have more volume. Not clear explanation. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1706,2019-05-15 13:09:31pm EDT,PhPenberthy,"Focusing on one student&#039;s turn isolated a common problem that occurs in the classroom\, and how to address. Focusing on productive talk gives a model for both the teacher&#039;s actions and the students. Focusing on the scientific practices gives you a frame to observe and think about.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1707,2019-05-15 13:09:36pm EDT,TaLangolf,"How did the three different steps help you see more\, in different ways?<br /><br />Focusing on productive talk in general --&gt; I felt this was more of a focus on what was happening in the discussion we viewed. We were identifying key features of productive talk in general.<br /><br />Focusing on evidence of scientific practices --&gt; Here we were more focused on how this discussion was related to the scientific practices. We pulled lines from the discussion that showed that pieces of these practices were being touched on.<br /><br />Focusing in on one student&#039;s turn --&gt; This allowed us to see that even though a student is struggling to verbalize their thinking\, they are still benefiting from verbalizing it\, and we as a teacher can understand what a student is thinking and where that student&#039;s thinking is based on what they say.<br /><br />Which step was the most illuminating for you?  Why?<br /><br />I think the last step was the most illuminating for me because it shows me that even when it seems like kids might not be benefiting from the discussion\, but actually are/may be.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1708,2019-05-15 13:09:52pm EDT,DaDaw,"Focusing on productive talk in general--It helps me see ways to guide the discussions in my class towards a productive direction.<br /><br />Focusing on evidence of scientific practices---I can look for evidence of these in our class discussions and push the conversations to include the practices that are lacking in our conversations. I could also set goals and lead the conversations by asking specific questions that will lead to discussion related to specific practices.<br /><br />Focusing in on one student&#039;s turn--it has helped me realize that although a student may not be able to articulate his ideas clearly\, he still has something important to say and has grasped the idea.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1709,2019-05-15 13:10:33pm EDT,StDukus,"How did the three different steps help you see more\, in different ways?  The three lenses broke the learning down into parts so that each part could be analyzed individually.  <br /><br /><br /><br />Which step was the most illuminating for you?  Why?  I did not have a particular step that was illuminating for me.  However\, I do think that &ldquo;making sense&rdquo;:of Mathias words/ thinking through the &ldquo;cleaned up&rdquo; version  included a deal of inferring/conjecture on the researchers part. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1710,2019-05-15 13:10:38pm EDT,NiShuler,"How did the three different steps help you see more\, in different ways?<br /><br />Looking through the three different lenses was beneficial to help me first to see the talk moves in practice allowing me to see how productive they can be to elicit student thinking.  Then looking at it to identify the science practices shifted my focus to understand that simply by using productive talk in a classroom can hit upon many of the practices at once. And then by looking closely at Mathais&#039; thinking allowed me to understand what he was thinking.<br /><br /><br /><br />Which step was the most illuminating for you?  Why?<br /><br />Breaking down one student&#039;s thinking was helpful to me to really stop and think about what he does understand.  That is important in the classroom.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1711,2019-05-15 13:11:27pm EDT,MaArmijo,"<br /><br />    Focusing on productive talk in general<br /><br />    Focusing on evidence of scientific practices<br /><br />    Focusing in on one student&#039;s turn<br /><br />When viewing the video three times through three different lenses\, I began to realize that I need to strengthen my talk in general class culture\,  By doing this it will allow me to then zoom in and focus on which scientific practices I am intentionally looking for.<br /><br />By looking at the video through the lens of focusing on one student\, this allows me to begin to anticipate questions or misinterpretations during lessons and then plan for those moments.<br /><br />",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1712,2019-05-15 13:11:32pm EDT,StDukus,"How did the three different steps help you see more\, in different ways?  The three lenses broke the learning down into parts so that each part could be analyzed individually.  <br /><br /><br /><br />Which step was the most illuminating for you?  Why?  I did not have a particular step that was illuminating for me.  However\, I do think that &ldquo;making sense&rdquo;:of Mathias words/ thinking through the &ldquo;cleaned up&rdquo; version  included a deal of inferring/conjecture on the researchers part. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1713,2019-05-15 13:11:50pm EDT,NoWright,"Focusing on productive talk in general<br /><br />-allowing me to know that the teaching is intentional and set up to produce a desired end result <br /><br />Focusing on evidence of scientific practices<br /><br />-seeing things from the science lense\, to know what the students actually know and don&#039;t know.<br /><br />Focusing in on one student&#039;s turn<br /><br />-ability to grasp the individual student&#039;s understanding of the task in the hope of gaging the group and whole class understanding <br /><br /><br /><br />The steps actually reveal the next teaching moves or where the students need or want to go with the next level of instruction",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1714,2019-05-15 13:12:09pm EDT,KarRobbins,"The three different steps helped to show how to use productive talk in the classroom. It was useful to see all three steps because you can focus on what the teacher did in certain situations with her students. She had asked another to clarify what Mathais was saying to possibly help others see that he had the right idea\, then Flevor added on to give another example of what Mathais was saying. It really shows a certain situation that is bound to happen in our own classrooms and how to help facilitate the conversation. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,0,1715,2019-05-15 13:13:15pm EDT,MePerkins,"Focusing on productive talk in general-<br /><br />Focusing on evidence of scientific practices-<br /><br />Focusing in on one student&#039;s turn-<br /><br />How did the three different steps help you see more\, in different ways?<br /><br />The first time I viewed the video\, I was focusing on the group and the talk as a whole. I watched and listened for the components of productive talk. I observed it happening whole group\, but not necessarily with all students actively participating. <br /><br />Students used many scientific practices. They questioned one another\, they constructed explanations\, and even argued evidence. <br /><br />Focusing in on Matthias&#039;response\, helped to see how even when a student understands\, they might not be clear in their response. <br /><br /><br /><br />Which step was the most illuminating for you? &nbsp;Why?<br /><br />The third step. I did not understand Matthias&#039;response initially. It was confusing and convaluted. After reading through the dialogue\, I understood that he was actually TRYING to articulate the correct answer\, but was struggling to find the words. <br /><br /><br /><br />",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205321 MI Lake Orion Cohort 5,1701,1704,2019-05-15 13:08:05pm EDT,JeThorpe,Assess,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205324 MI Macomb Cohort 33,0,3907,2019-06-26 09:21:37am EDT,KeTucker,If it (the water level) really depended on the weight there&#039;s more weight in the copper cube so it would have more volume (water displacement) than the aluminum cube.  The weight was different but the water level was the same so it (the water level rose the same) because of the volume of the cubes.,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205324 MI Macomb Cohort 33,0,3909,2019-06-26 09:21:58am EDT,PaMessenger,&quot;we found that the water levels were the same even though the aluminum and copper cubes of the same size have different weights.  If the water levels were due to the weight then they would be different.,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205334 MI Farmington Cohort 10,0,8269,2019-10-16 11:33:09am EDT,JeDibella,I think it is good to look at the discussion from all different views.  Your goal is to make sure the teacher and the students are doing their best to get the most out of a discussion.  ,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205336 MI Macomb Cohort 35,0,8829,2019-10-30 09:22:51am EDT,ErSkorupski,"My group found that it was because of the volume.  The water levels were the same but the weight was different.  There was more weight in the copper cube than the aluminum cube.  If it depended on the weight\, then the copper was more.  It would have been more.... if it depended on the weight.  ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8376,2019-10-21 08:33:28am EDT,MaKlawender,"Closely listening to our students is important. By using clarifying questions\, the teacher was able to clarify Mathais&#039; thinking. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8377,2019-10-21 08:33:57am EDT,AmMartin,I believe that Mathais was not struggling with the concept.  He was trying really hard to get his words right.  ,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8378,2019-10-21 08:34:39am EDT,MeCallan,The step most illuminated to me is &quot;focusing on productive talk in general&quot;. I really like the talk moves and how the teacher stears the students into talking to each other in a science circle. The teacher is merely a faciliator and the students are doing all the talking and teaching. ,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8379,2019-10-21 08:34:45am EDT,AuFarrow,"The students were serious about the discussion.  They were engaged and invested\, active participants contributing and responsible for their learning.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8380,2019-10-21 08:35:10am EDT,MuNasser,The step that was most illuminating for me was focusing on evidence of scientific practices. That step is one that I often forget to think about or to work on intentionally. So to be able to hone in on the practices used helped me better connect the discussion practices and how I could connect it for my class. ,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8381,2019-10-21 08:35:50am EDT,AlStarr,"I appreciate the teacher&#039;s ability to engage students with each other&#039;s turns. She said &#039;who can prove they listened&#039; to M? I thought that was brilliant. Students were respectful with one another and saw it as their role to participate in many ways. Adding\, disagreeing\, agreeing.. the whole conversation was proof that the teacher had put in a ton of work to make her students not only feel involved and in the driver&#039;s seat. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8382,2019-10-21 08:37:21am EDT,MiSauterPortelli,"Mathais had an opportunity to turn and talk to his group members to compose his statements. This was something he and the class had practice with. While he seemed to struggle with communicating his ideas\, he did in fact have the right idea about the phenomenon. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8383,2019-10-21 08:37:28am EDT,RoPluta,"1) Focusing on the single students dialogue really helped me understand how students can excel at one area of the scientific practices but need more help in others\, Without doing that deep dive\, I wouldn&#039;t have considered the value of Matias&#039; response\, and it made me think about the ways that I can use to slow down and really think about what the students are trying to communicate. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8384,2019-10-21 08:37:38am EDT,AsSous,"I liked the way Aisha asked Flevor &quot;What if the object had like buoyancy\, like it&#039;s\, able to float?&quot;  while facing Flevor and not the teacher. She also related the current lesson to a prior lesson they learned.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8385,2019-10-21 08:37:58am EDT,WaMathis,"I believe Mathais understood what concepts were going on from the activity. However\, I feel as though he had a hard time talking it through to his peers and teacher. Having the students ask clarifying questions helped Mathais to rethink about what he initially said. Being a teacher\, its always good to make sure you ask questions to redirect a student&#039;s thoughts. Asking the questions to redirect is not necessarily giving the answer. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8386,2019-10-21 08:38:12am EDT,SeCollins,What stood out to me was the way that the teacher asked the other students in the room to simplify what Mathias was saying. This showed the students were listening and allowed Mathias&#039;s point to become clear,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8387,2019-10-21 08:38:45am EDT,DeVillalobos,"The way she asked students to expand on their thinking was very good. I think that Mathias&#039; thinking\, even though some what disorganized demonstrated knowledge of the subject due to his use of evidence and reasoning.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8388,2019-10-21 08:39:03am EDT,SuAlashwal,"The three steps helped me see that Mathais was not confused\, he gave evidence to his claim but was just not using clear wording to express his understanding. This leads to which step was the most illuminating for me\, which was focusing on evidence of scientific practices. To me\, this helps me understand which students are understanding the concept and also what they understood from the science lesson/experiment. ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205338 MI Wayne RESA Cohort 34,0,8389,2019-10-21 08:39:55am EDT,StNota,Listening to our students closely is important. The teacher moves to help clarify and engage the students help the process and thinking.,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205340 MI Lamphere Cohort 1,0,8271,2019-10-16 11:34:52am EDT,SaVrabel,looking at it more than once was helpful. It was nice to step back and see it each way as appose to in a whole.  The talk part seemed easy to identify as we do this quite a bit in our district. The scientific steps were easy to identify. The focusing on one student was the most illuminating as the first time we watched it I had no idea what he was trying to say. I can see the power in videotaping yourself so that you can step back and look at it after the fact because I know in the moment it is hard to understand sometimes.,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205340 MI Lamphere Cohort 1,0,8273,2019-10-16 11:35:40am EDT,MiAlexander,"How did the three different steps help you see more\, in different ways?  I can be challenging to focus on a student&#039;s talk when it seems meandering as Mathias&#039; initially did to me.  This can be difficult also when you are in the moment\, trying to work on the lesson&#039;s focus and managing 24 students in the meantime.  Focusing on the scientific practices was helpful.  Actually\, referring to the transcript and then highlighting what he meant was the best thing for me.  It helped me focus on the gist of his message and see that he had\, in fact\, been pretty spot on in his assessment!<br /><br /><br /><br />Which step was the most illuminating for you?  Why?",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205340 MI Lamphere Cohort 1,0,8274,2019-10-16 11:36:31am EDT,ReGreenway,"Focusing on productive talk in general Like the circle sit<br /><br />like that students are looking at speaker<br /><br />teacher encouraging others to explain another students thoughts<br /><br />Focusing on evidence of scientific practices . students stating what they found out during the investigation. sharing their findings to encourage explanation of investigation <br /><br />Focusing in on one student&#039;s turn\, The girl who brought up buoyancy brought another perspective to Flavonr&#039;s comments off of Mathais&#039;. She was digging deeper ",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205340 MI Lamphere Cohort 1,0,8275,2019-10-16 11:36:34am EDT,NiWilson,"We&#039;ve now looked at this video from three different angles:<br /><br /><br /><br />Focusing on productive talk in general<br /><br />Focusing on evidence of scientific practices<br /><br />Focusing in on one student&#039;s turn<br /><br />How did the three different steps help you see more\, in different ways?<br /><br /><br /><br /><br /><br />Which step was the most illuminating for you?  Why?<br /><br />I found that the first video was most helpful for me as a teacher. I enjoyed watching the teacher facilitate the discussion and seeing how the children questioned each other. Watching the video for the third time with the focus on one student proved to be surprisingly illuminating for me. When we tried to clean up the transcript and really dig into what that student thought\, I found that the student really did have the correct thinking. This was a valuable way to dig into what the students were understanding.",Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205340 MI Lamphere Cohort 1,0,8276,2019-10-16 11:36:39am EDT,MeNolan,It helped me break down that the students were actually saying and adjust my thinking. Matthias actually had really great points but it was clouded by his speech. <br /><br /><br /><br />The last step was most illuminating because  we dissected his language. I also picked up many helpful phrases by both the teacher and students to help facilitate scientific discussions.  -Nolan,Not implemented
COMMENT,1284,/intro-3dl-21/unit-4/step-06-analyzing-science-discussion-thinking,Step 6: Analyzing a Fourth Grade Science Discussion: Student Thinking,205340 MI Lamphere Cohort 1,0,8277,2019-10-16 11:37:01am EDT,BeEarley,"Focusing on productive talk in general<br /><br />Focusing on evidence of scientific practices<br /><br />Focusing in on one student&#039;s turn<br /><br /><br /><br />How did the three different steps help you see more\, in different ways?<br /><br />Each step caused us to focus in on something different and consider what was happening .  First we looked at the class as a whole and considered productive talk.  It was good to look for aspects of the conversation both from the teacher and the students that were productive.  Second we looked for where the science practices were being applied.  It was good review of the practices and allowed us to see how they could be applied in a group discussion like that.  Third\, looking at the one student forced us to consider his thinking and how he was communicating to the class.  Did he really understand and just have trouble expressing himself.<br /><br /><br /><br />Which step was the most illuminating for you?  Why?<br /><br />The third step was the most illuminating because it forces us as a teacher to probe deeper into students understanding to see what there thinking is and not just assume because they have trouble expressing themselves that they don&#039;t understand.<br /><br /><br /><br />",Not implemented
